id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
833323,0,Jun-98,0,42,NA,7,0,8473,67.20%,25,f,0,0,7728.627125,7728.63,6825,903.63,0,0,0,Apr-13,702.99,,May-16
833334,0,Dec-89,1,NA,NA,11,0,5752,21.10%,23,f,0,0,10916.72553,10916.73,10000,916.73,0,0,0,Aug-12,7344.31,,Oct-13
833335,4,May-04,3,11,NA,5,0,1226,94.30%,19,f,0,0,5538.198736,5538.2,5000,538.2,0,0,0,Apr-12,4286.44,,Apr-16
833338,0,Dec-97,0,NA,NA,11,0,1400,29.20%,24,f,0,0,8484.613835,8190.01,7200,1284.61,0,0,0,Aug-14,271.38,,Sep-15
833345,0,Mar-06,0,NA,NA,9,0,5218,45.40%,15,f,0,0,4028.29,3860.17,3104.15,758.25,0,165.89,1.8,Apr-13,193.58,,Sep-13
833366,0,Oct-05,0,NA,NA,7,0,8,0.20%,13,f,0,0,2714.383596,2714.38,2500,214.38,0,0,0,Aug-14,82.74,,Aug-14
833376,0,Nov-86,0,49,113,19,1,29146,52.10%,28,f,0,0,23695.10108,23398.91,20000,3695.1,0,0,0,Nov-12,17576.18,,Aug-15
833383,0,May-94,2,NA,NA,11,0,10557,26.50%,38,f,0,0,16508.68636,16508.69,14400,2108.69,0,0,0,Feb-13,11200.38,,May-16
833396,0,Dec-99,0,43,NA,9,0,8777,69.70%,35,f,0,0,6005.389646,5711.01,5100,905.39,0,0,0,Jun-14,517.56,,Jul-14
833403,0,Aug-06,0,NA,NA,8,0,5392,30.80%,14,f,0,0,3184.178868,3184.18,2800,384.18,0,0,0,Apr-14,86.65,,Apr-14
833420,0,Dec-01,1,38,NA,11,0,15419,49.60%,16,f,0,0,11687.01552,11687.02,9500,2187.02,0,0,0,Aug-14,343.77,,Aug-14
833422,0,Feb-01,2,NA,NA,14,0,14194,39.10%,17,f,0,0,35484.64404,35484.64,28000,7484.64,0,0,0,Mar-14,5782.06,,Nov-15
833424,1,Jan-98,0,15,NA,9,0,16521,66.10%,22,f,0,0,8957.23864,8957.24,8000,957.24,0,0,0,Aug-14,260.1,,Aug-14
833456,0,Dec-77,3,NA,NA,21,0,25996,51.50%,42,f,0,0,6164.229113,6164.23,5425,739.23,0,0,0,Aug-14,198.3,,May-16
833458,1,Sep-99,2,5,96,11,1,4796,44.80%,23,f,0,0,36767.26012,36767.26,25000,11767.26,0,0,0,May-14,15141.82,,May-14
833467,0,Sep-00,1,NA,NA,6,0,2454,31.50%,15,f,0,0,5928.26822,5901.8,5600,328.27,0,0,0,Nov-12,104.24,,Feb-16
833468,0,Jan-93,0,29,NA,12,0,12035,51.90%,25,f,0,0,9756.440169,9727.05,8300,1456.44,0,0,0,May-14,1361.82,,Apr-16
833486,0,Jul-03,0,NA,NA,13,0,13765,22.90%,20,f,0,0,10050.83856,9771.65,9000,1050.84,0,0,0,Jul-13,3827.06,,Dec-15
833530,1,Feb-97,1,19,NA,11,0,11896,54.80%,35,f,0,0,12558.33706,12558.34,10000,2558.34,0,0,0,Nov-13,2425.58,,Nov-13
833541,0,Dec-94,0,NA,NA,7,0,41907,87.70%,27,f,0,0,11784.23223,11195.02,10000,1784.23,0,0,0,Aug-14,366.19,,Jul-15
833552,0,Oct-97,2,NA,NA,17,0,27769,84.40%,33,f,0,0,34298.73741,34269.17,29000,5298.74,0,0,0,Jul-12,26477.35,,May-15
833555,0,Aug-96,1,55,NA,5,0,3103,88.70%,12,f,0,0,20432.33116,20432.33,14800,5632.33,0,0,0,Mar-14,9183.5,,Dec-15
833558,0,Dec-93,1,NA,NA,16,0,16595,22%,37,f,0,0,32875.38,30498.53,25000,7875.38,0,0,0,Jun-15,7865.41,,Jul-15
833570,1,Nov-97,0,23,NA,3,0,4980,99.60%,11,f,0,0,5855.79889,5855.8,4500,1355.8,0,0,0,Aug-14,171.8,,May-16
833578,0,Apr-98,1,NA,NA,9,0,4436,8.70%,17,f,1380.38,1380.38,24935.22,24935.22,18619.63,6315.59,0,0,0,May-16,439.76,Jun-16,May-16
833595,0,May-04,0,NA,NA,4,0,2718,56.60%,10,f,0,0,4699.913617,4699.91,4200,499.91,0,0,0,Aug-14,73.18,,May-16
833628,0,Apr-95,0,NA,NA,8,0,0,0%,24,f,0,0,6514.520633,6514.52,6000,514.52,0,0,0,Aug-14,197,,Aug-14
833632,0,Oct-93,1,68,61,13,1,10002,36.90%,22,f,0,0,2438.993803,2438.99,2100,338.99,0,0,0,Aug-14,71.17,,Aug-14
833663,1,Mar-97,0,22,NA,15,0,10753,33.50%,36,f,0,0,11485.25327,11198.12,10000,1485.25,0,0,0,Jun-13,4630.67,,Feb-16
833679,0,Nov-05,0,NA,NA,8,0,17864,69.30%,10,f,0,0,2391.079843,2391.08,2000,391.08,0,0,0,Aug-14,66.87,,Aug-14
833722,0,Sep-91,0,NA,NA,16,0,5193,8.70%,53,f,0,0,9824.57,9517.55,8000,1824.57,0,0,0,Feb-16,1127.27,,May-16
833724,0,Feb-96,0,NA,NA,12,0,11865,23.80%,31,f,945.1,943.34,17104.08,17073.64,13054.9,4049.18,0,0,0,May-16,301.54,Jun-16,May-16
833744,0,May-88,1,NA,NA,11,0,69812,58.60%,28,f,0,0,27442.14822,27412.16,22875,4567.15,0,0,0,Mar-13,1200.98,,Mar-13
833763,0,Nov-97,1,61,NA,8,0,15050,47.60%,20,f,0,0,17403.94995,17403.95,15000,2403.95,0,0,0,Mar-14,1036.29,,Mar-14
833772,0,Aug-74,2,NA,NA,17,0,29225,34.30%,47,f,0,0,16671.15511,16671.16,15000,1671.16,0,0,0,Aug-14,468.57,,Aug-14
833775,0,Sep-00,0,NA,NA,8,0,6446,54.60%,15,f,0,0,16362.18917,16049.72,14400,1962.19,0,0,0,Sep-14,476.73,,Sep-14
833816,0,Nov-00,1,NA,NA,5,0,2098,16.70%,34,f,0,0,1918.89,1918.89,1900,18.89,0,0,0,Oct-11,1861.37,,Mar-16
833889,0,Mar-96,2,NA,NA,13,0,23216,35.40%,34,f,0,0,2508.76,2508.76,1216.13,1278.67,0,13.96,0,Mar-12,358.67,,May-16
833890,1,Sep-80,0,19,NA,6,0,797,21%,31,f,0,0,7624.379307,7597.15,7000,624.38,0,0,0,Jun-12,5533.2,,Jan-15
833919,0,Apr-03,0,NA,NA,5,0,550,2%,14,f,0,0,34087.92231,33889.08,30000,4087.92,0,0,0,Aug-14,990.37,,Aug-14
833937,0,Mar-07,1,NA,NA,6,0,3320,16.90%,10,f,0,0,37855.73616,37761.1,30000,7855.74,0,0,0,Feb-14,3300.39,,May-16
833946,0,Nov-02,1,NA,NA,9,0,13788,75.80%,15,f,0,0,17264.4176,17264.42,16000,1264.42,0,0,0,Jun-12,3711.35,,Jun-14
833951,0,Oct-94,1,NA,NA,8,0,24020,90%,26,f,0,0,4187.687649,4187.69,3500,657.69,30.00000001,0,0,Oct-14,156.05,,Oct-14
833957,0,Jun-94,2,NA,NA,15,0,21189,67.30%,56,f,0,0,21282.57439,21256.49,20400,882.57,0,0,0,Nov-11,20261.62,,May-16
833971,0,Jul-99,0,NA,NA,9,0,36328,93.40%,20,f,0,0,30469.08,30447.32,15598.65,14870.43,0,0,0,Jul-14,496.22,,May-16
833973,0,Oct-00,1,NA,NA,5,0,9816,58.80%,20,f,0,0,11760.52032,11760.52,10625,1135.52,0,0,0,Dec-12,6448.8,,Dec-12
833996,0,Dec-94,1,NA,NA,19,0,12719,29.20%,28,f,0,0,15230.97314,15230.97,13000,2230.97,0,0,0,Aug-14,448.98,,Aug-14
834002,0,Jun-84,3,NA,NA,9,0,51856,62.60%,33,f,0,0,41491.74913,41462.11,35000,6491.75,0,0,0,May-13,17597.68,,Jun-13
834033,0,Sep-96,1,86,NA,6,0,15828,95.90%,15,f,0,0,26119.81767,26119.82,21600,4519.82,0,0,0,Apr-13,1542.16,,Jul-14
834037,0,Dec-85,1,NA,NA,18,0,19201,56.80%,47,f,0,0,4703.831517,4703.83,4050,653.83,0,0,0,Aug-14,142.71,,May-16
834052,0,Oct-91,0,NA,NA,7,0,1017,4.20%,20,f,0,0,12531.17774,12035.22,12000,531.18,0,0,0,Jun-12,9250.4,,Aug-15
834073,0,Sep-03,1,NA,NA,4,0,6020,23%,9,f,0,0,15773.12257,15773.12,14000,1773.12,0,0,0,Jan-15,5.95,,Dec-14
834082,0,Nov-96,0,NA,NA,12,0,15951,21.90%,37,f,0,0,40470.08281,40142.27,33950,6520.08,0,0,0,Jul-13,21859.45,,Jul-13
834086,0,Jan-00,1,NA,NA,3,0,5025,55.80%,12,f,0,0,16497.89947,16497.9,14000,2497.9,0,0,0,Aug-14,509.22,,Aug-14
834105,0,Oct-64,0,NA,NA,9,0,49843,22.90%,21,f,2250.85,2250.85,43351.14,40633.94,32749.13,10602.01,0,0,0,May-16,760.82,Jun-16,May-16
834124,0,Oct-01,0,NA,NA,14,0,8653,48.10%,30,f,0,0,3219.006316,3219.01,2875,344.01,0,0,0,Aug-14,102.45,,Aug-14
834132,0,Nov-00,1,32,NA,6,0,10506,42%,27,f,0,0,14067.16882,14037.86,12000,2067.17,0,0,0,Feb-14,1910.73,,Feb-14
834151,0,Apr-88,0,NA,NA,12,0,45620,48.50%,27,f,0,0,16882.83765,16305.41,15350,1532.84,0,0,0,Feb-13,8674.43,,Feb-13
834166,0,Sep-04,1,NA,NA,6,0,2042,20%,11,f,0,0,15685.23002,15685.23,11000,4685.23,0,0,0,Dec-15,2271.21,,Jan-16
834168,0,Sep-95,2,27,NA,13,0,44586,55%,36,f,0,0,45419.31548,45419.32,31300,14119.32,0,0,0,Sep-14,16340.36,,Oct-14
834179,0,Oct-76,1,NA,NA,10,0,28598,36.90%,25,f,0,0,5557.025543,5557.03,5000,557.03,0,0,0,Aug-14,162.56,,Aug-14
834208,0,Jun-97,1,NA,NA,4,0,34565,95.70%,22,f,0,0,24585.42656,24585.43,19550,5035.43,0,0,0,Jun-14,2054.78,,Jun-14
834212,1,Dec-92,1,12,NA,22,0,10332,14.80%,47,f,0,0,27355.56201,27127.6,24000,3355.56,0,0,0,Apr-13,12446.75,,Apr-13
834213,0,May-96,0,NA,NA,9,0,25948,35.80%,20,f,0,0,29138.56158,28818.04,25000,4138.56,0,0,0,Jan-13,20071.35,,Mar-16
834220,0,Jul-05,1,NA,NA,14,0,15697,90.20%,23,f,0,0,39307.44709,39176.42,30000,9307.45,0,0,0,Apr-14,5352.35,,May-16
834232,0,Dec-96,0,NA,NA,13,0,19741,78%,27,f,0,0,22909.58237,22619.22,19725,3184.58,0,0,0,Aug-14,700.13,,May-16
834250,0,May-98,0,NA,NA,3,0,5731,29.80%,13,f,0,0,26026.08584,26026.09,20000,6026.09,0,0,0,Aug-14,743.71,,Aug-14
834252,0,Jun-99,2,NA,NA,4,0,3658,19.80%,11,f,0,0,42416.76601,42386.47,35000,7416.77,0,0,0,Jan-13,28662.02,,Feb-13
834279,0,Apr-00,3,NA,NA,15,0,10955,41.20%,29,f,0,0,6779.69,6779.69,2904.01,2566.52,0,1309.16,231.0174,Jan-14,26.88,,Mar-14
834281,0,May-96,0,NA,NA,11,0,26090,23%,22,f,0,0,17933.09884,17933.1,15000,2933.1,0,0,0,Aug-14,500.52,,Aug-14
834286,1,May-05,0,21,NA,9,0,12689,34.50%,17,f,0,0,6750.5,6619.13,5114.27,1397.87,0,238.36,2.226899997,Jun-13,593.5,,Nov-14
834290,0,Oct-94,0,NA,NA,17,0,10183,12.80%,55,f,0,0,6438.23,6438.23,6375,63.23,0,0,0,Oct-11,6244.92,,Mar-16
834298,0,May-00,0,NA,NA,6,0,27300,69.30%,6,f,0,0,17335.87294,17335.87,15000,2335.87,0,0,0,Feb-13,5007.96,,Feb-13
834303,0,Jan-96,0,46,NA,6,0,1948,72.10%,16,f,0,0,35828.27702,35828.28,30000,5828.28,0,0,0,Nov-12,25428.44,,Nov-12
834311,0,Oct-97,3,70,NA,9,0,6567,21.60%,26,f,0,0,6295.484048,6295.48,5400,895.48,0,0,0,Feb-14,1211.2,,Oct-15
834329,0,Aug-97,1,NA,NA,8,0,19971,90.80%,22,f,0,0,40862.49727,40862.5,35000,5862.5,0,0,0,Nov-12,23659.17,,May-16
834396,0,Oct-95,0,NA,NA,3,0,24793,68.30%,6,f,0,0,13123.12105,13096.77,12450,673.12,0,0,0,Dec-11,12211.27,,Jan-12
834397,0,Jan-94,0,NA,NA,6,0,38006,0%,25,f,0,0,8050.31,8050.31,8000,50.31,0,0,0,Sep-11,8050.76,,Sep-11
834423,0,Aug-96,2,33,NA,2,0,798,66.50%,6,f,0,0,3622.407,3622.41,3000,622.41,0,0,0,Mar-14,595.57,,Apr-14
834425,0,Nov-04,1,NA,NA,6,0,11520,78.40%,13,f,0,0,3892.322433,3892.32,3000,892.32,0,0,0,Aug-14,1514.83,,May-16
834431,0,Jun-05,0,NA,NA,6,0,4119,51.50%,11,f,0,0,2029.02,1996.41,497.3,670.42,0,861.3,155.034,Dec-11,391.83,,Jul-15
834470,0,Nov-01,2,NA,NA,8,0,7183,70.40%,28,f,0,0,8584.25726,8584.26,7250,1334.26,0,0,0,Dec-13,2085.52,,Apr-15
834473,2,Nov-94,3,10,NA,8,0,84360,30.30%,30,f,0,0,7600.73,7600.73,7500,100.73,0,0,0,Sep-11,7601.29,,May-16
834559,0,Oct-00,0,NA,NA,10,0,11652,39.10%,18,f,0,0,9676.10373,9622.34,9000,676.1,0,0,0,Apr-13,4476.83,,May-13
834566,0,May-04,0,NA,NA,13,0,18859,41%,21,f,0,0,16337.80376,16082.53,14400,1937.8,0,0,0,Jun-13,6610.54,,Sep-13
834578,0,Dec-00,3,NA,NA,6,0,9012,67.80%,8,f,0,0,7639.15,7639.15,5838.93,1358.97,0,441.25,4.181499994,Sep-13,577.68,,Feb-14
834615,0,Jan-99,0,NA,NA,9,0,8461,66.60%,21,f,0,0,9517.071339,9237.16,8500,1017.07,0,0,0,Aug-14,289.61,,Aug-14
834628,0,Jan-99,0,NA,NA,9,0,10072,30.70%,16,f,0,0,3800.137246,3800.14,3500,300.14,0,0,0,Aug-14,113.44,,May-16
834630,1,Dec-85,0,22,NA,8,0,10561,40.20%,26,f,749.32,749.32,10573.41,10573.41,7475.68,3097.73,0,0,0,May-16,189.22,Jun-16,May-16
834632,0,Apr-88,0,NA,NA,5,0,34054,80.10%,19,f,1524.12,1500.18,20901.74,20563.63,15525.89,5375.85,0,0,0,May-16,374.89,Jun-16,Apr-16
834640,0,Jul-94,0,NA,NA,9,0,34930,81.20%,23,f,0,0,12185.81,11931.97,12000,185.81,0,0,0,Sep-11,12186.93,,Sep-11
834642,0,Jul-00,1,24,NA,2,0,278,9.90%,3,f,0,0,2111.14,2111.14,229.64,110.86,0,1770.64,0,Jan-12,68.35,,May-16
834673,0,Dec-98,1,NA,NA,11,0,13900,57.90%,47,f,0,0,14059.38825,14059.39,12000,2059.39,0,0,0,Aug-14,422.72,,May-16
834690,0,Dec-93,1,55,NA,9,0,501,13.50%,31,f,827.13,827.13,15896.82,15896.82,11172.87,4723.95,0,0,0,May-16,279.16,Jun-16,May-16
834696,0,Oct-99,1,NA,NA,13,0,7704,25.90%,39,f,0,0,11595.59528,11566.61,10000,1595.6,0,0,0,Jul-12,9036.68,,Jul-12
834707,0,Mar-98,0,70,NA,5,0,10998,64.30%,19,f,0,0,13067.01029,13067.01,11500,1567.01,0,0,0,Aug-14,382.6,,Aug-14
834743,1,Dec-06,0,16,NA,4,0,473,17.50%,7,f,0,0,7437.876282,7437.88,6475,962.88,0,0,0,Mar-14,134.3,,Mar-14
834759,0,Oct-02,0,NA,NA,9,0,8090,44.60%,18,f,0,0,8838.142085,8838.14,7500,1338.14,0,0,0,Aug-14,279.31,,Mar-16
834769,0,Nov-95,0,24,NA,8,0,47827,0%,34,f,0,0,38056.44839,38056.45,35000,3056.45,0,0,0,Feb-13,9385.96,,Feb-13
834791,0,Sep-70,0,48,NA,15,0,6515,32.60%,36,f,0,0,26770.46991,26491.61,24000,2770.47,0,0,0,Apr-12,22512.7,,May-16
834810,0,Jul-99,0,NA,NA,9,0,15299,65.70%,17,f,1199.63,1181.19,22851.82,22494.18,14800.37,8051.45,0,0,0,May-16,401.87,Jun-16,May-16
834822,0,Apr-97,2,NA,NA,14,0,14934,78.60%,38,f,1438.65,1435.06,27168.13,27100.21,18561.33,8606.8,0,0,0,May-16,478.22,Jun-16,May-16
834823,0,Oct-00,1,NA,NA,9,0,10237,62.40%,21,f,0,0,8119.009856,8119.01,7000,1119.01,0,0,0,May-14,912.77,,May-16
834857,0,Jan-01,2,NA,NA,4,0,3240,18.20%,4,f,0,0,5518.049278,5518.05,5000,518.05,0,0,0,Mar-13,2691.07,,Apr-13
834888,0,Jul-88,1,NA,NA,11,0,21865,39.70%,50,f,0,0,14555.52335,14555.52,13000,1555.52,0,0,0,Aug-14,438.46,,Dec-15
834895,1,Sep-06,0,19,NA,6,0,4908,76.70%,10,f,0,0,7813.474377,7813.47,6600,1213.47,0,0,0,Apr-14,1087.37,,Apr-15
834907,0,Jun-93,1,46,NA,9,0,7778,60.30%,13,f,0,0,8362.437728,8362.44,7200,1162.44,0,0,0,Aug-14,251.16,,Jan-16
834961,0,Jul-07,1,NA,NA,7,0,5595,96.50%,11,f,0,0,3836.573687,3836.57,3600,236.57,0,0,0,Jan-12,3328.24,,Feb-14
834971,2,Jun-02,3,20,NA,6,0,1687,51.10%,13,f,0,0,3972.4,3972.4,2448.38,1189.15,0,334.87,3.2,Sep-12,281.22,,Feb-13
834975,0,Jun-97,0,NA,116,7,1,9851,76.40%,13,f,0,0,5805.875807,5805.88,5000,805.88,0,0,0,Jul-14,337.11,,Aug-14
834976,0,May-02,2,NA,NA,6,0,15935,98.40%,7,f,0,0,20260.26,20260.26,8964.73,9278.3,0,2017.23,340,Jan-15,273.34,,May-16
834983,0,Aug-95,0,74,58,9,1,6500,32%,20,f,0,0,7658.73562,7658.74,7000,658.74,0,0,0,Jul-14,208.14,,May-16
835018,0,Sep-86,3,NA,NA,6,0,3402,10.90%,8,f,0,0,5633.449254,5633.45,5000,633.45,0,0,0,Nov-13,1554.98,,Jun-15
835049,0,Feb-99,0,NA,NA,12,0,35849,76.90%,27,f,0,0,4877.81,4877.81,1364.27,2075.13,0,1438.41,258.9138,Jan-12,688.4,,Jun-12
835127,1,May-99,1,19,NA,7,0,1207,25.10%,15,f,0,0,3383.16,3383.16,2690.85,681.21,0,11.1,0,May-14,102.52,,May-16
835139,0,Mar-87,0,NA,NA,7,0,30429,8.60%,15,f,0,0,33439.11991,33439.12,30000,3439.12,0,0,0,Aug-14,993.24,,Aug-14
835155,0,Oct-85,1,NA,NA,21,0,18161,18.60%,40,f,0,0,16286.15539,16286.16,15000,1286.16,0,0,0,Apr-12,12712.29,,May-12
835163,0,Jun-90,2,41,NA,15,0,7990,44.10%,50,f,0,0,2687.154691,2687.15,2400,287.15,0,0,0,Aug-14,87.55,,May-16
835166,0,May-01,2,NA,NA,6,0,1211,12.60%,19,f,0,0,10919.35689,10919.36,10000,919.36,0,0,0,Feb-14,2099.62,,May-16
835172,0,Aug-00,2,NA,NA,3,0,918,16.70%,7,f,0,0,2737.97,2737.97,858.26,812.74,0,1066.97,0,Feb-12,279.16,,May-16
835246,0,Oct-83,3,52,NA,9,0,7279,70%,32,f,0,0,3589.745191,3589.75,3075,514.75,0,0,0,Dec-12,1990.07,,Dec-14
835269,0,Oct-76,0,NA,NA,16,0,12493,20.30%,35,f,0,0,9604.133233,9604.13,9300,304.13,0,0,0,Dec-11,9013.12,,Dec-11
835324,0,Dec-95,1,NA,NA,8,0,5236,25.20%,29,f,0,0,6054.200507,6054.2,6000,54.2,0,0,0,Oct-11,5875.06,,Jul-15
835325,0,Feb-89,0,NA,NA,11,0,6703,15.10%,34,f,0,0,17520.42125,17520.42,16000,1520.42,0,0,0,Aug-14,489.59,,Aug-14
835351,0,Dec-98,0,48,107,7,1,6924,35.10%,11,f,0,0,8397.40594,8117.49,7500,897.41,0,0,0,Aug-14,256.61,,Mar-16
835357,0,Sep-03,0,NA,NA,15,0,36339,65.80%,35,f,0,0,22829.74092,22515.83,20000,2829.74,0,0,0,Mar-13,10978.15,,Apr-13
835427,0,Mar-84,1,NA,NA,10,0,21217,49.80%,18,f,0,0,39837.40992,39771.01,30000,9837.41,0,0,0,Feb-15,11914.24,,Apr-16
835496,0,Jul-04,0,NA,NA,4,0,1194,7.40%,4,f,0,0,26774.66002,26708.39,20200,6574.66,0,0,0,Nov-15,4312.66,,May-16
835498,1,Jul-06,0,18,NA,8,0,3255,72.30%,12,f,0,0,1931.27,1850.52,1274.93,492.17,0,164.17,1.84,Jun-12,202.36,,Oct-12
835523,0,Jan-99,1,80,NA,7,0,14958,71.60%,16,f,0,0,516.7,516.7,340.75,175.95,0,0,0,Jan-12,103.69,,Apr-16
835528,0,Dec-94,0,NA,NA,3,0,12139,48.80%,12,f,0,0,23274.47995,22943.88,17600,5674.48,0,0,0,Jan-15,7303.26,,May-16
835537,0,Sep-02,2,41,NA,7,0,6495,35.50%,18,f,0,0,2910.678746,2910.68,2400,510.68,0,0,0,Jul-14,246.86,,Mar-15
835550,0,Nov-02,1,NA,NA,6,0,10690,28.60%,10,f,0,0,27732.66997,27665.28,20575,7157.67,0,0,0,Jan-15,9079.22,,Jan-15
835597,0,Mar-02,0,NA,NA,7,0,3427,11.40%,11,f,0,0,8686.027625,8686.03,8000,686.03,0,0,0,Aug-14,260.03,,Aug-14
835645,0,Apr-85,0,78,NA,19,0,22644,24%,30,f,0,0,22393.13914,22085.23,20000,2393.14,0,0,0,Aug-14,645.39,,Aug-14
835680,1,Sep-93,2,12,NA,5,0,1053,22.90%,23,f,0,0,12257.04143,12257.04,10000,2257.04,0,0,0,Jul-13,4556.87,,Apr-14
835682,0,Dec-93,3,NA,NA,14,0,5091,44.30%,40,f,0,0,5229.81,5229.81,3177.52,2036.57,0,15.72,0,May-13,249.09,,Apr-16
835703,0,Mar-92,1,77,NA,11,0,28504,79%,24,f,0,0,35207.01991,35207.02,30000,5207.02,0,0,0,May-13,1160.12,,Dec-15
835716,0,Aug-04,2,74,NA,2,0,0,0%,17,f,0,0,22805.01665,22805.02,20000,2805.02,0,0,0,Jan-13,3980.64,,Apr-16
835723,0,Oct-94,3,NA,NA,4,0,8716,59.70%,20,f,0,0,4445.604738,4445.6,4000,445.6,0,0,0,Aug-14,128.94,,Aug-14
835727,0,Sep-81,1,NA,87,9,1,7390,84%,19,f,0,0,7276.813163,7276.81,6000,1276.81,0,0,0,Aug-14,210.52,,May-16
835750,0,Oct-94,0,72,NA,16,0,17712,57.10%,21,f,0,0,21009.22121,20712.48,17700,3309.22,0,0,0,Aug-14,601.86,,Sep-15
835789,0,Sep-91,0,48,NA,10,0,18707,43.60%,29,f,0,0,16794.85805,16794.86,15000,1794.86,0,0,0,Sep-14,493.15,,Sep-14
835852,0,Oct-99,0,NA,NA,16,0,13816,94%,37,f,0,0,10219.60764,10219.61,9175,1044.61,0,0,0,Dec-12,6029.14,,Oct-15
835863,0,Nov-85,0,NA,NA,10,0,2029,4.30%,35,f,0,0,29804.4212,29804.42,28000,1804.42,0,0,0,Aug-12,20234.34,,Aug-12
835875,0,Aug-77,0,NA,NA,9,0,12659,21%,25,f,0,0,16425.36995,16425.37,15000,1425.37,0,0,0,Aug-14,458.08,,May-16
835889,0,Jul-00,0,74,NA,4,0,549,16.60%,19,f,0,0,3308.24856,3308.25,3000,308.25,0,0,0,Aug-13,239.83,,Sep-13
835894,0,Sep-96,2,NA,NA,8,0,13275,69.50%,8,f,0,0,2900.31,2900.31,1025.17,1875.14,0,0,0,Mar-12,415.23,,Mar-12
835900,0,Dec-97,0,NA,NA,5,0,3591,47.20%,15,f,0,0,4041.95,4041.95,3900,141.95,0,0,0,Apr-12,3212.58,,Feb-16
835925,1,May-97,1,13,NA,11,0,2834,29.50%,33,f,0,0,5568.575442,5568.58,5000,568.58,0,0,0,Jun-13,2273.79,,Jul-13
835945,0,Sep-02,1,NA,NA,12,0,11522,54.90%,16,f,0,0,9024.173123,9024.17,8000,1024.17,0,0,0,Oct-12,5529.95,,Apr-16
835973,0,Dec-81,0,NA,NA,16,0,27327,35.90%,25,f,0,0,4089.702787,3834.1,4000,89.7,0,0,0,Dec-11,3720.55,,Jan-12
835992,0,Sep-98,0,NA,NA,9,0,31378,93.70%,28,f,0,0,48963.19892,48928.23,35000,13963.2,0,0,0,Jan-14,23195.87,,Apr-16
836003,0,Dec-76,0,NA,NA,8,0,27485,45.70%,22,f,0,0,30877.94983,30877.95,27175,3702.95,0,0,0,Aug-14,884.26,,Aug-14
836134,0,Nov-97,0,NA,NA,5,0,0,0%,24,f,0,0,15025.94999,15025.95,12000,3025.95,0,0,0,Jun-15,4073.15,,May-16
836157,0,Jul-77,1,NA,NA,7,0,12728,40.40%,27,f,0,0,6201.33,6161.35,1333.08,846.63,0,4021.62,312.2334,Sep-12,168.47,,Feb-13
836201,0,Jun-97,2,NA,NA,12,0,5331,32.50%,23,f,0,0,11586.18702,11557.22,10000,1586.19,0,0,0,Oct-12,7038.78,,May-16
836214,0,Jan-95,0,NA,93,11,1,23166,79.90%,36,f,0,0,21365.31998,21038.91,18000,3365.32,0,0,0,Aug-14,605.43,,Jan-15
836299,0,Jul-73,0,NA,NA,16,0,52752,46.20%,21,f,0,0,28555.06998,28199.75,22100,6455.07,0,0,0,Apr-15,8171.28,,May-16
836303,0,Jan-97,0,26,NA,4,0,756,27%,7,f,0,0,3347.72,3347.72,2502.78,620.1,0,224.84,8.5956,Aug-13,130.94,,May-14
836324,0,Dec-07,0,NA,NA,8,0,3077,29.40%,13,f,0,0,5676.276997,5676.28,5000,676.28,0,0,0,Mar-13,2744.91,,Nov-15
836330,0,May-95,0,60,110,8,1,5264,30.80%,14,f,0,0,3889.94,3870.09,2074.58,1372.35,0,443.01,4.17,Feb-13,29.44,,Jun-13
836363,0,Apr-97,0,NA,NA,8,0,4474,48.10%,19,f,0,0,4869.16052,4869.16,4500,369.16,0,0,0,Jan-14,1081.53,,Jan-14
836427,0,Oct-05,1,NA,NA,6,0,4340,90.40%,7,f,0,0,13577.0999,13577.1,12000,1577.1,0,0,0,Apr-13,160.97,,Aug-15
836443,0,Jun-08,1,NA,NA,8,0,5256,30.20%,13,f,0,0,3690.645342,3690.65,3000,690.65,0,0,0,Aug-14,112.55,,Apr-16
836450,0,Sep-07,1,NA,NA,6,0,3380,71.40%,7,f,0,0,6028.44,6028.44,4000,2028.44,0,0,0,Nov-15,950.44,,May-16
836483,0,Apr-90,0,NA,NA,4,0,15698,91.80%,8,f,0,0,5815.7,5815.7,4668.76,1099.68,0,47.26,0.4726,Jul-14,27.9,,Dec-14
836494,0,Apr-89,0,NA,NA,14,0,38084,87.30%,29,f,1722.75,1722.75,24451.3,24451.3,16277.25,8174.05,0,0,0,May-16,437.63,Jun-16,May-16
836542,0,Jan-06,0,NA,NA,9,0,161,1.20%,19,f,0,0,5645.893906,5645.89,5200,445.89,0,0,0,Aug-14,167.94,,Apr-15
836548,0,Mar-00,0,NA,NA,6,0,49834,88.20%,11,f,1804.5,1782.96,34593.01,34177.68,23195.51,11397.5,0,0,0,May-16,607.82,Jun-16,May-16
836555,0,May-01,0,35,NA,6,0,3913,61.10%,11,f,0,0,9970.496147,9970.5,8400,1570.5,0,0,0,Aug-14,301.42,,May-16
